javascript_size,avg_problems
130610,3.0000000000000000
108757,0.10000000000000000000
102994,0E-20
171831,0E-20
10330,0E-20
458577,0E-20
19043,0E-20
582253,4.0000000000000000
161912,0E-20
3459,0E-20
1490,0E-20
1162,0E-20
7141,0E-20
3140,0E-20
141232,0.81250000000000000000
364415,0E-20
12186,0E-20
26903,0E-20
98626,0E-20
60865,0E-20
1098,0E-20
1259,0E-20
616,0E-20
1526,0E-20
3847,0E-20
20251,0E-20
19100,1.2000000000000000
1319,0E-20
1229,0E-20
141726,0E-20
1851,0E-20
10076,0E-20
63801,0E-20
1645,0E-20
598,0E-20
30071,0E-20
1260980,2.0000000000000000
3779,0E-20
171465,0E-20
11629,0E-20
16668,0E-20
105583,0E-20
634,2.9905660377358491
2113,2.0000000000000000
5773,0E-20
25901,0E-20
11093,2.0465116279069767
54647,0E-20
11230,0E-20
6355,0E-20
17818,0E-20
5500,3.0000000000000000
226,4.0000000000000000
30681,0E-20
86563,0E-20
1490,0E-20
2262,0E-20
133002,0E-20
14996,1.00000000000000000000
226,2.0000000000000000
3012,0E-20
229,0E-20
21511,0E-20
5319,0E-20
584833,0E-20
4594,0E-20
56,0E-20
3190,0E-20
20910,0E-20
364,0E-20
6212,0E-20
17057,0E-20
17019,0E-20
11294,0E-20
1606,0E-20
16095,0E-20
1670,0E-20
109040,0E-20
1877,0E-20
10874,0E-20
17847,0E-20
11291,0.35849056603773584906
6779,0E-20
1255,0E-20
32181,0E-20
5337,0E-20
713849,2.3490566037735849
486887,1.6666666666666667
219533,0E-20
2163,0E-20
223024,0E-20
134199,0E-20
1975,0E-20
9746,5.0000000000000000
1204497,0E-20
9945,0E-20
2840,0E-20
30504,0E-20
2740,0E-20
219251,0E-20
20885459,38.7088607594936709
1572,0E-20
8411,0E-20
1336,0E-20
1471761,0E-20
33805,0E-20
29266,0E-20
4296,0E-20
113883,12.0000000000000000
6114,0E-20
105992,0.83333333333333333333
230284,0E-20
39709,0E-20
422201,0E-20
291411,0E-20
694,0E-20
68148,0E-20
3905,0E-20
57003,0E-20
38566,3.0000000000000000
176370,0E-20
54783,0E-20
21511,0E-20
681,0E-20
19142,2.0000000000000000
6132,1.5161290322580645
165870,0E-20
4744,0E-20
2091,0E-20
5500,14.0000000000000000
11565,0E-20
95915,0.95798319327731092437
1214767,0E-20
358607,0E-20
1535,0E-20
17870,0E-20
145113,0E-20
1078740,0E-20
4464,2.0000000000000000
860408,0E-20
5449,0E-20
4246550,0.03389830508474576271
225182,0E-20
5561,10.0000000000000000
218038,0E-20
39688,0E-20
6009,0E-20
6684,0E-20
6116,0E-20
1218,0E-20
15417,0E-20
238152,13.0000000000000000
471907,6.8666666666666667
3160,0E-20
6588006,0E-20
4433,0E-20
11995,0E-20
16533,0E-20
54429,0E-20
615561,0E-20
12491,0E-20
6973,0E-20
25000,0E-20
8887,0E-20
15640,0E-20
180554,4.9639639639639640
1849,11.0000000000000000
47148,0E-20
9782,0E-20
32258,0E-20
1942,0E-20
1922,0E-20
1966,0E-20
3036,0E-20
17904,0E-20
16178,0E-20
1364,0E-20
1153496,4.5000000000000000
9788,0E-20
18625,0E-20
27603,1.00000000000000000000
1649641,0.12658227848101265823
34995,0E-20
5523,0E-20
3788,0E-20
226,2.0000000000000000
5109,0E-20
11546,0E-20
24855,0E-20
8236,0E-20
953,0E-20
7731,0E-20
66551,0E-20
5721,0E-20
3732,0E-20
14750,0.92857142857142857143
8928,0E-20
226,2.0000000000000000
3184,0E-20
3156,0E-20
6808,0E-20
8379,0E-20
2255,0.75000000000000000000
4445,0E-20
115372,15.3846153846153846
25834,4.0000000000000000
472,0E-20
10438,0E-20
15065,0E-20
8513,0E-20
130849,14.0000000000000000
62170,0E-20
5315,13.0000000000000000
34379,0E-20
6635,0.93750000000000000000
9681,0E-20
2121,0E-20
301042,0E-20
17647,0E-20
71466,0E-20
25062,0E-20
13281,0E-20
2566,0E-20
6140,0E-20
68531,42.7252747252747253
801,0E-20
2837,0E-20
2548,0E-20
315,0E-20
508,0E-20
33419,0E-20
10886,0E-20
2498,0E-20
1394,0E-20
5195,0E-20
240140,2.0000000000000000
1441,0E-20
2722,0E-20
21585,0E-20
8259,0E-20
6974,0E-20
768209,16.5801526717557252
6813,0E-20
21511,0E-20
2644,0E-20
2094685,5.0000000000000000
4064,0E-20
66453,0E-20
9357,0E-20
3293,0E-20
873,304.0000000000000000
191009,0E-20
4930,0E-20
4580,0E-20
38643,0E-20
38922,1.00000000000000000000
1004847,1.5294117647058824
4336,0E-20
1960,0E-20
18375,0E-20
19150,0.50000000000000000000
1120,0E-20
15909,6.5000000000000000
17683,0E-20
560,0E-20
538216,2.6000000000000000
4243,12.0000000000000000
16905,0E-20
562,0E-20
245962,2.7096774193548387
20109,0E-20
4087,0E-20
133702,0E-20
57432,0E-20
11283,0E-20
14012,0E-20
158996,0E-20
6853,0E-20
431626,3.0000000000000000
4950,0E-20
4084,0E-20
2106,0E-20
192617,0E-20
47632,0.26332288401253918495
1199,0E-20
230024,36.2500000000000000
3621,0E-20
42767,1.7727272727272727
159114,0E-20
6998,0E-20
68015,2.1590909090909091
11524,0E-20
18013,0E-20
686568,0E-20
88798,0.14285714285714285714
59702,0E-20
70021,0E-20
6717,0E-20
125070,1.00000000000000000000
2072,0E-20
102118,0E-20
361,0E-20
372685,0E-20
1863,0E-20
6713,0E-20
98700,0E-20
7012,0E-20
7491,0E-20
1322,0E-20
20066,0E-20
118093,3.8148148148148148
1962,0E-20
152023,1.2830188679245283
11098,0E-20
508,0E-20
2787,0E-20
469142,0E-20
31332,0E-20
2954,0E-20
1746,0E-20
74008,26.3636363636363636
7112,0E-20
907,0E-20
4530,0E-20
39864,0E-20
785308,10.1780821917808219
1242,0E-20
7805,0E-20
3042,0E-20
65984,0E-20
1484,0E-20
250503,0E-20
0,0E-20
52578,0E-20
487,0E-20
821,0E-20
2557306,52.0000000000000000
10799,0E-20
343477,0E-20
39508,0E-20
57200,0E-20
482,0.50000000000000000000
1264,0E-20
21511,0E-20
33166,0E-20
2617,0E-20
65580,0E-20
8923,0E-20
71868,0E-20
117276,0E-20
13271,0E-20
990,0E-20
20620,0.20000000000000000000
508,0E-20
508,0E-20
31502,0E-20
468414,0E-20
104027,0.75000000000000000000
4400,2.0000000000000000
9537,0E-20
3982,0E-20
15111,0E-20
10525,0E-20
11413,0E-20
42654,0E-20
16837,0E-20
14451,1.8141592920353982
4135,0E-20
244814,0E-20
7242,0E-20
102770,0E-20
74329,0E-20
36180,0E-20
9440,0E-20
40328,0E-20
838,0E-20
10956,2.0000000000000000
6072145,0.09740259740259740260
583,0E-20
40251,1.5000000000000000
58509,0E-20
111572,0E-20
13986,0E-20
16581,0E-20
29512,0E-20
9882,0.33333333333333333333
727644,1.4705882352941176
9978,0E-20
47613,0E-20
453,0E-20
4040,0.77142857142857142857
67456,0E-20
1569,5.0000000000000000
18510,0.70370370370370370370
338138,0E-20
937,0E-20
82327,0E-20
58031,2.0000000000000000
12013,0E-20
140033,0E-20
3649,10.6944444444444444
244357,0E-20
201089,0E-20
1711,0E-20
20694,0E-20
3852,0E-20
2002,0E-20
53207,0E-20
13288,0E-20
1182,0E-20
12133,3.0925925925925926
644278,86.7386363636363636
13246,0E-20
4768,0E-20
28470,0E-20
208067,0E-20
984,0E-20
1437,0E-20
12703,0E-20
397,0E-20
226,2.0000000000000000
2116,0E-20
1107695,0E-20
1818,0E-20
3512,0.08247422680412371134
2157,0E-20
44616,0E-20
5683,0E-20
3700,2.0000000000000000
3973,0E-20
740865,0E-20
312596,0E-20
5424,0E-20
93499,0.64705882352941176471
3533,0E-20
478724,0E-20
574473,0.47826086956521739130
37825,0E-20
53642,0E-20
12058,0E-20
226,0E-20
21385,0E-20
1732410,0E-20
78923,0E-20
31731,0E-20
1261,2.0000000000000000
3990,0.75000000000000000000
99,0E-20
16494,1.00000000000000000000
35019,0E-20
1783,0E-20
162392,0E-20
7189,0E-20
26189,0E-20
56512,0E-20
78493,0E-20
325371,0E-20
393,0E-20
14340,0E-20
19504,0E-20
302,1.00000000000000000000
5205,0E-20
5344,0E-20
127,0E-20
7250,0E-20
6090,0E-20
236003,0E-20
986,0E-20
35253,0E-20
9750,0E-20
1359,2.0000000000000000
27338,0E-20
161685,0E-20
2939,0E-20
2700,0E-20
439,0E-20
1576,0E-20
21511,0E-20
154476,9.0740740740740741
112316,12.4285714285714286
113926,0E-20
6785,0E-20
266012,4.0000000000000000
10430,0.50000000000000000000
37609,0E-20
151842,1.5000000000000000
92048,0E-20
27312,1.6197183098591549
305487,0E-20
11513,0E-20
318287,0.75000000000000000000
9992505,1.00000000000000000000
286039,31.5555555555555556
1737,0E-20
33129,0E-20
7433,0E-20
13102,0E-20
10321,0E-20
5492,1.00000000000000000000
39402,0E-20
3176,0E-20
100293,0E-20
18,0E-20
18410,0E-20
79685254,36.3333333333333333
17662,0E-20
187,0E-20
9540,0E-20
111576,0E-20
1101,0E-20
320471,0E-20
1143,0E-20
2899,0E-20
9946,0E-20
565,0E-20
8080,0E-20
7600,0E-20
3078,0E-20
111591,0E-20
2526,0E-20
2074,0E-20
798436,0E-20
11773,0E-20
226,2.0000000000000000
68902,0E-20
484,12.0000000000000000
5737,0E-20
9529126,177.4000000000000000
3578,0E-20
20485,0E-20
2030,0E-20
2267,0E-20
41936,0E-20
42510,0E-20
148930,0E-20
4292,0E-20
1469,1.00000000000000000000
34,12.0000000000000000
8685,0E-20
1144176,0.47727272727272727273
22695,0.88888888888888888889
4678,0E-20
74935,0E-20
876,0E-20
4475,0E-20
1590,0E-20
30819,0E-20
3323,0E-20
7425,0E-20
120357,0E-20
15,0E-20
1336025,0E-20
6811,0E-20
1953,0E-20
1162,0E-20
180287,0E-20
1223,0E-20
88533,0E-20
508,0E-20
3610958,0E-20
1517197,4.4076923076923077
61267,15.0000000000000000
257,0E-20
796,0E-20
46739,0.74193548387096774194
2357,0E-20
852,0E-20
2092,0E-20
1282,0E-20
377,1.5061728395061728
226,2.0000000000000000
113675,0E-20
251382,13.3333333333333333
16,0E-20
11553,0E-20
3799,0E-20
6593,0E-20
22858,0E-20
226,2.0000000000000000
53689,0E-20
3661,0E-20
5003,0E-20
9542,0E-20
130614,2.0333333333333333
1669,0E-20
17696,0E-20
41675,0E-20
12131,0E-20
1190,0E-20
26354,0E-20
34113,3.7142857142857143
3537,0E-20
50,0E-20
778441,27.6923076923076923
5401,0E-20
6388,0E-20
14153,0E-20
379263,0E-20
12164,0E-20
27864,0E-20
222969,3.0000000000000000
7392065,8.4210526315789474
43495,0E-20
6221,0E-20
1516393,4.2366412213740458
32859,0E-20
2453555,35.3750000000000000
44129,1.9166666666666667
252591,1.8620689655172414
41317,0E-20
1164,0E-20
14139,14.5000000000000000
2288,0E-20
4428,14.0000000000000000
788,0E-20
13943,0E-20
278336,0E-20
91469,0E-20
398555,2.2222222222222222
2785,32.8750000000000000
34,12.0000000000000000
14637,0E-20
4382,0E-20
5507,0E-20
6189,0E-20
1304487,16.0000000000000000
4799,0E-20
3398,0E-20
7657,0E-20
290200,0E-20
11829,0E-20
19579,0E-20
215713,0.66666666666666666667
2268,0E-20
9686,0E-20
29567,0E-20
1236,0E-20
446418,15.2829268292682927
12672,0E-20
70286,0E-20
8405,0E-20
84674,0E-20
18510,0.65384615384615384615
3337,0E-20
72027,0E-20
6024,0E-20
14696,1.00000000000000000000
1242,0E-20
261471,0E-20
10023,0E-20
291815,0E-20
193,0E-20
2667,0E-20
12312,5.2500000000000000
16668,0E-20
20533,0E-20
15124,0E-20
16,0E-20
829,0E-20
49161,0E-20
6613,0E-20
7169,0E-20
293771,12.6666666666666667
14098,0E-20
24763,0E-20
478639,0E-20
110890,0E-20
19997,0E-20
71007,0E-20
3874,0E-20
143349,0E-20
3617,0E-20
1166,0E-20
1182,0E-20
21971,0E-20
4777,2.2857142857142857
1182,0E-20
6678,0E-20
14814,0E-20
90,0E-20
4063,0E-20
64524,0E-20
2583,0E-20
21275,2.0000000000000000
8148,0E-20
1193,0E-20
5490,0E-20
14362,0E-20
1314921,0.08888888888888888889
53487,0E-20
7795,14.0000000000000000
61,0E-20
4332,0E-20
31577,0E-20
226,2.0000000000000000
2144,0E-20
43437,0E-20
15580888,10.2136222910216718
380577,0E-20
1247765,0E-20
29021,0.23943661971830985915
577417,0.90776699029126213592
639391,0E-20
4737424,50.0000000000000000
3745,0E-20
10391,0E-20
204,0E-20
7512,0E-20
294366,0E-20
226,2.0000000000000000
9175,0E-20
8273,0E-20
37327,0E-20
155873,0E-20
18053,10.4736842105263158
1937,2.0000000000000000
21090,0E-20
287178,14.2771084337349398
916,0E-20
14171,0E-20
9404,1.9166666666666667
4010,0E-20
23547,0.38461538461538461538
170637,0E-20
156993,0.71428571428571428571
9595,0E-20
53,0E-20
8453,0E-20
5596,0E-20
246,0E-20
44749,0E-20
45866,0E-20
104428,0E-20
31481,0E-20
11119,0E-20
4019,0E-20
17744,0E-20
4401,0E-20
61615,0E-20
3875,0E-20
6789,0E-20
1629986,0E-20
28756,0E-20
69716,0E-20
54,0E-20
1536,0E-20
20100,0E-20
332998,2.0000000000000000
1891,0E-20
226,4.0000000000000000
12465,0.48148148148148148148
173449,0E-20
25423,0E-20
3171,1.00000000000000000000
73300,0E-20
18161,0E-20
457641,0E-20
66370,0E-20
32146,0E-20
1624,0E-20
67017,0E-20
191146,2.5000000000000000
294775,0E-20
15,0E-20
5134,0E-20
8627,0E-20
12786,0E-20
1389608,0E-20
3410,0E-20
8701,0.28571428571428571429
25681,0E-20
59796,0E-20
1041,0E-20
81795,0E-20
7064,0E-20
6110,0E-20
27250,0.20000000000000000000
1298485,1.8888888888888889
11043,0E-20
12474,0.13043478260869565217
28477,0E-20
1516393,4.2857142857142857
27665,0E-20
106618,22.2500000000000000
65357,0E-20
14300,0E-20
485,0E-20
3529,0E-20
123991,23.3636363636363636
7607,0E-20
11172,0E-20
569,0E-20
2917,0E-20
24330,0E-20
8079,0E-20
66655,2.0000000000000000
91658,1.3333333333333333
798627,0E-20
13420,0E-20
44496,0E-20
701,0E-20
107314,2.1578947368421053
33125,0E-20
3451808,96.0000000000000000
1846,0E-20
91202,0E-20
760,0E-20
357,0E-20
11669,0E-20
30891,0.93661971830985915493
137,0E-20
128154,0E-20
885,0E-20
10385,0E-20
387,0E-20
70759,0E-20
245962,2.7096774193548387
12743,0E-20
7561,0E-20
112171,1.00000000000000000000
17042,0E-20
65522,0E-20
3142,0E-20
4807,0E-20
495833,0.03846153846153846154
1259,0E-20
1861,0E-20
4291,0E-20
88,0E-20
4582,0E-20
5283,0E-20
3301,0E-20
25968,0E-20
6357,0.50000000000000000000
1994,0E-20
10784,0E-20
7617,0E-20
9509,0E-20
4575,22.0000000000000000
219414,18.2000000000000000
2115,0E-20
226,2.0000000000000000
49967,0E-20
4832,0E-20
1516393,4.3149606299212598
28763,0E-20
8473,0E-20
30117,0E-20
5492,1.00000000000000000000
5344,0E-20
713,0E-20
19108,0E-20
69924,0E-20
41905,0E-20
12770,0E-20
16297,0E-20
175879,0E-20
7889,0E-20
15836,0E-20
112878,2.7142857142857143
128804,0E-20
495243,2.1951219512195122
89,0E-20
301,0E-20
14317,0E-20
560,0E-20
203294,0E-20
41755,0E-20
769420,8.2068965517241379
1123,0E-20
83899,0E-20
5492,1.00000000000000000000
863,0E-20
298545,2.2580645161290323
814531,0E-20
36699,0E-20
73080,0E-20
24128,0E-20
896,0E-20
1015,0E-20
11066,0E-20
8704,0E-20
6976,0E-20
14055,0E-20
164,0E-20
7238,0E-20
18481,0E-20
49874,0E-20
96563,0E-20
58227,0E-20
15273,0E-20
30660,0E-20
100210,0E-20
975,0E-20
339787,0E-20
967,0E-20
9152,0E-20
77508,0E-20
1446,0E-20
11961,0.50000000000000000000
4178339,0E-20
2257,0E-20
158035,0E-20
6754,0E-20
19839,0E-20
703344,40.9090909090909091
5138,0E-20
231971,29.2000000000000000
47336,3.5000000000000000
120310,11.7631578947368421
11141,0E-20
17893,0E-20
226,2.0000000000000000
131888,0E-20
9847,0E-20
5564,0E-20
617707,4.0000000000000000
3667,0E-20
689496,0.42857142857142857143
757073,0E-20
109767,0E-20
538717,0E-20
2515,0E-20
19269,0E-20
250247,31.1000000000000000
2430,0E-20
5161,0E-20
12495,0E-20
2508,0E-20
13313,0E-20
137931,17.3870967741935484
307,0E-20
24423,0E-20
2326,0E-20
